invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,revenue,month
541597,22659,LUNCH BOX I LOVE LONDON,64,19/01/2011,1.65,14031,United Kingdom,105.6,January
557007,21122,SET/10 PINK POLKADOT PARTY CANDLES,10,16/06/2011,1.25,12484,Spain,12.5,June
575080,22563,HAPPY STENCIL CRAFT,60,8/11/2011,1.25,14676,United Kingdom,75,November
549233,22197,SMALL POPCORN HOLDER,48,7/04/2011,0.85,14912,Italy,40.8,April
551982,21558,SKULL LUNCH BOX WITH CUTLERY,4,5/05/2011,2.55,15023,United Kingdom,10.2,May
554994,21165,BEWARE OF THE CAT METAL SIGN,1,29/05/2011,1.69,14606,United Kingdom,1.69,May
547101,22386,JUMBO BAG PINK POLKADOT,100,21/03/2011,1.65,16029,United Kingdom,165,March
564356,22384,LUNCH BAG PINK POLKADOT,3,24/08/2011,1.65,13969,United Kingdom,4.95,August
560125,23267,SET OF 4 SANTA PLACE SETTINGS,1,15/07/2011,1.25,18118,United Kingdom,1.25,July
552277,21900,"KEY FOB , SHED",1,8/05/2011,0.65,13642,United Kingdom,0.65,May
541965,22367,CHILDRENS APRON SPACEBOY DESIGN,8,24/01/2011,1.95,12625,Germany,15.6,January
580373,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2/12/2011,1.65,14788,United Kingdom,19.8,December
546993,21389,IVORY HANGING DECORATION BIRD,6,18/03/2011,0.85,17921,United Kingdom,5.1,March
577155,23084,RABBIT NIGHT LIGHT,6,18/11/2011,2.08,13050,United Kingdom,12.48,November
570168,22853,CAT BOWL VINTAGE CREAM,2,7/10/2011,3.25,17596,United Kingdom,6.5,October
577218,20668,DISCO BALL CHRISTMAS DECORATION,24,18/11/2011,0.12,13117,United Kingdom,2.88,November
552829,21990,MODERN FLORAL STATIONERY SET,4,11/05/2011,2.95,12748,United Kingdom,11.8,May
541485,21717,EASTER TIN BUCKET,1,18/01/2011,2.55,18118,United Kingdom,2.55,January
552018,22433,WATERING CAN GREEN DINOSAUR,6,5/05/2011,1.95,16817,United Kingdom,11.7,May
548552,22224,WHITE LOVEBIRD LANTERN,6,1/04/2011,2.95,17613,United Kingdom,17.7,April
536520,22917,HERB MARKER ROSEMARY,1,1/12/2010,0.65,14729,United Kingdom,0.65,December
565443,21731,RED TOADSTOOL LED NIGHT LIGHT,12,4/09/2011,1.65,12567,France,19.8,September
565442,21668,RED STRIPE CERAMIC DRAWER KNOB,12,4/09/2011,1.25,12627,Germany,15,September
556288,22037,ROBOT BIRTHDAY CARD,12,10/06/2011,0.42,13426,United Kingdom,5.04,June
566312,21429,RED GINGHAM ROSE JEWELLERY BOX,8,12/09/2011,1.95,16150,United Kingdom,15.6,September
540458,20718,RED RETROSPOT SHOPPER BAG,10,7/01/2011,1.25,12501,Germany,12.5,January
569799,22991,GIRAFFE WOODEN RULER,12,6/10/2011,1.95,13602,United Kingdom,23.4,October
565056,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,31/08/2011,1.65,16278,United Kingdom,26.4,August
546403,22722,SET OF 6 SPICE TINS PANTRY DESIGN,8,11/03/2011,3.95,16766,United Kingdom,31.6,March
561514,22149,FELTCRAFT 6 FLOWER FRIENDS,6,27/07/2011,2.1,14331,United Kingdom,12.6,July
550622,22621,TRADITIONAL KNITTING NANCY,4,19/04/2011,1.65,13735,United Kingdom,6.6,April
557960,23138,SINGLE WIRE HOOK IVORY HEART,2,23/06/2011,1.45,15453,United Kingdom,2.9,June
578133,23284,DOORMAT KEEP CALM AND COME IN,4,23/11/2011,8.25,14205,United Kingdom,33,November
538517,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,8,12/12/2010,1.45,17618,United Kingdom,11.6,December
559457,21688,SILVER PLATE CANDLE BOWL SMALL,12,8/07/2011,2.95,14918,United Kingdom,35.4,July
538811,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,14/12/2010,3.25,13178,United Kingdom,19.5,December
560268,22460,EMBOSSED GLASS TEALIGHT HOLDER,12,17/07/2011,1.25,13880,United Kingdom,15,July
571926,23207,LUNCH BAG ALPHABET DESIGN,10,19/10/2011,1.65,16722,United Kingdom,16.5,October
562143,21889,WOODEN BOX OF DOMINOES,24,3/08/2011,1.25,16422,United Kingdom,30,August
546003,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,1,8/03/2011,1.25,16712,United Kingdom,1.25,March
571281,21710,FOLDING UMBRELLA PINKWHITE POLKADOT,8,16/10/2011,4.25,14088,United Kingdom,34,October
573340,23204,CHARLOTTE BAG APPLES DESIGN,4,30/10/2011,0.85,14159,United Kingdom,3.4,October
556240,21989,PACK OF 20 SKULL PAPER NAPKINS,2,9/06/2011,0.85,18041,United Kingdom,1.7,June
575491,23300,GARDENERS KNEELING PAD CUP OF TEA,3,9/11/2011,1.65,15531,United Kingdom,4.95,November
544479,22383,LUNCH BAG SUKI DESIGN,100,21/02/2011,1.45,14646,Netherlands,145,February
576860,22383,LUNCH BAG SUKI DESIGN,2,16/11/2011,1.65,17602,United Kingdom,3.3,November
578950,23370,SET 36 COLOURING PENCILS DOILY,1,27/11/2011,1.25,17885,United Kingdom,1.25,November
545182,72232,FENG SHUI PILLAR CANDLE,36,28/02/2011,0.19,14046,United Kingdom,6.84,February
545053,84992,72 SWEETHEART FAIRY CAKE CASES,1,27/02/2011,0.55,17516,United Kingdom,0.55,February
564734,22197,POPCORN HOLDER,18,28/08/2011,0.85,12484,Spain,15.3,August
567370,21975,PACK OF 60 DINOSAUR CAKE CASES,24,20/09/2011,0.55,14236,United Kingdom,13.2,September
568791,22563,HAPPY STENCIL CRAFT,12,29/09/2011,1.25,16650,United Kingdom,15,September
551548,22196,SMALL HEART MEASURING SPOONS,12,3/05/2011,0.85,14149,United Kingdom,10.2,May
541648,22499,WOODEN UNION JACK BUNTING,3,20/01/2011,5.95,17811,United Kingdom,17.85,January
538086,22212,FOUR HOOK WHITE LOVEBIRDS,2,9/12/2010,2.1,12872,United Kingdom,4.2,December
537054,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,5/12/2010,2.1,16931,United Kingdom,2.1,December
570257,22727,ALARM CLOCK BAKELIKE RED,12,10/10/2011,3.75,13767,United Kingdom,45,October
556107,90208,PAIR OF PINK FLOWER CLUSTER SLIDE,2,8/06/2011,2.55,17360,United Kingdom,5.1,June
549241,20724,RED RETROSPOT CHARLOTTE BAG,4,7/04/2011,0.85,15719,United Kingdom,3.4,April
562101,22355,CHARLOTTE BAG SUKI DESIGN,10,2/08/2011,0.85,13850,United Kingdom,8.5,August
568155,23355,HOT WATER BOTTLE KEEP CALM,4,25/09/2011,4.95,17006,United Kingdom,19.8,September
553374,15036,ASSORTED COLOURS SILK FAN,36,16/05/2011,0.83,14489,United Kingdom,29.88,May
578262,23318,BOX OF 6 MINI VINTAGE CRACKERS,4,23/11/2011,2.49,18283,United Kingdom,9.96,November
567153,20726,LUNCH BAG WOODLAND,1,16/09/2011,1.65,14056,United Kingdom,1.65,September
558763,22580,ADVENT CALENDAR GINGHAM SACK,3,3/07/2011,5.95,12841,United Kingdom,17.85,July
549949,22286,DECORATION WOBBLY RABBIT METAL,2,13/04/2011,1.65,13208,United Kingdom,3.3,April
563350,23077,DOUGHNUT LIP GLOSS,3,15/08/2011,1.25,14498,United Kingdom,3.75,August
575333,23318,BOX OF 6 MINI VINTAGE CRACKERS,12,9/11/2011,2.49,13209,United Kingdom,29.88,November
556509,23242,TREASURE TIN BUFFALO BILL,6,13/06/2011,2.08,12708,Germany,12.48,June
560451,22955,36 FOIL STAR CAKE CASES,12,19/07/2011,2.1,14911,EIRE,25.2,July
575705,21803,CHRISTMAS TREE STAR DECORATION,36,10/11/2011,0.42,15159,United Kingdom,15.12,November
580633,22627,MINT KITCHEN SCALES,1,5/12/2011,8.5,17579,United Kingdom,8.5,December
550621,22766,PHOTO FRAME CORNICE,2,19/04/2011,2.95,13263,United Kingdom,5.9,April
551529,21883,STARS GIFT TAPE,12,1/05/2011,0.65,12524,Germany,7.8,May
545018,21833,CAMOUFLAGE LED TORCH,24,25/02/2011,1.69,14481,United Kingdom,40.56,February
553721,23201,JUMBO BAG ALPHABET,10,18/05/2011,1.95,16570,United Kingdom,19.5,May
566582,23200,JUMBO BAG PEARS,30,13/09/2011,2.08,13384,United Kingdom,62.4,September
544691,22057,CERAMIC PLATE STRAWBERRY DESIGN,12,23/02/2011,1.49,13804,United Kingdom,17.88,February
559034,22149,FELTCRAFT 6 FLOWER FRIENDS,6,5/07/2011,2.1,13109,United Kingdom,12.6,July
543907,22485,SET OF 2 WOODEN MARKET CRATES,1,14/02/2011,12.75,17346,United Kingdom,12.75,February
550767,21915,RED HARMONICA IN BOX,12,20/04/2011,1.25,14776,United Kingdom,15,April
567429,85053,FRENCH ENAMEL CANDLEHOLDER,6,20/09/2011,2.1,17686,United Kingdom,12.6,September
539049,22383,LUNCH BAG SUKI DESIGN,10,15/12/2010,1.65,15615,United Kingdom,16.5,December
548987,21754,HOME BUILDING BLOCK WORD,2,5/04/2011,5.95,14535,United Kingdom,11.9,April
540015,22722,SET OF 6 SPICE TINS PANTRY DESIGN,8,4/01/2011,3.95,13319,United Kingdom,31.6,January
548400,22757,LARGE RED BABUSHKA NOTEBOOK,3,30/03/2011,1.25,17400,United Kingdom,3.75,March
554325,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,23/05/2011,3.75,12621,Germany,15,May
541417,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",2,17/01/2011,0.85,16033,United Kingdom,1.7,January
573385,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,30/10/2011,2.08,13421,United Kingdom,20.8,October
558861,23322,LARGE WHITE HEART OF WICKER,6,4/07/2011,2.95,13373,United Kingdom,17.7,July
545913,22435,SET OF 9 HEART SHAPED BALLOONS,12,8/03/2011,1.25,16779,United Kingdom,15,March
574695,21755,LOVE BUILDING BLOCK WORD,1,6/11/2011,6.25,17114,United Kingdom,6.25,November
556288,22027,TEA PARTY BIRTHDAY CARD,12,10/06/2011,0.42,13426,United Kingdom,5.04,June
543808,22556,PLASTERS IN TIN CIRCUS PARADE,1,13/02/2011,1.65,17454,United Kingdom,1.65,February
565800,22687,DOORMAT CHRISTMAS VILLAGE,2,7/09/2011,8.25,14911,EIRE,16.5,September
540372,22553,PLASTERS IN TIN SKULLS,24,6/01/2011,0,13081,United Kingdom,0,January
553061,23208,LUNCH BAG VINTAGE LEAF DESIGN,4,13/05/2011,1.65,17238,United Kingdom,6.6,May
550661,23053,RECYCLED ACAPULCO MAT PINK,2,20/04/2011,8.25,12656,France,16.5,April
555552,23152,IVORY SWEETHEART WIRE LETTER RACK,1,5/06/2011,3.75,13610,United Kingdom,3.75,June
568314,20727,LUNCH BAG BLACK SKULL.,10,26/09/2011,1.65,14387,United Kingdom,16.5,September
541597,21658,GLASS BEURRE DISH,24,19/01/2011,3.39,14031,United Kingdom,81.36,January
536525,20974,12 PENCILS SMALL TUBE SKULL,3,1/12/2010,0.65,14078,United Kingdom,1.95,December
566869,22423,REGENCY CAKESTAND 3 TIER,6,15/09/2011,12.75,13658,United Kingdom,76.5,September
560729,22710,WRAP I LOVE LONDON,25,20/07/2011,0.42,17511,United Kingdom,10.5,July
557208,23108,SET OF 10 LED DOLLY LIGHTS,4,17/06/2011,6.25,16172,United Kingdom,25,June
544685,22174,PHOTO CUBE,12,22/02/2011,1.65,13285,United Kingdom,19.8,February
555249,22993,SET OF 4 PANTRY JELLY MOULDS,2,1/06/2011,1.25,17472,United Kingdom,2.5,June
543188,20725,LUNCH BAG RED RETROSPOT,10,4/02/2011,1.65,12567,France,16.5,February
569637,22621,TRADITIONAL KNITTING NANCY,12,5/10/2011,1.65,15757,United Kingdom,19.8,October
544940,22990,COTTON APRON PANTRY DESIGN,2,25/02/2011,4.95,16592,United Kingdom,9.9,February
573814,22811,SET OF 6 T-LIGHTS CACTI,3,1/11/2011,2.95,13268,United Kingdom,8.85,November
541853,82486,WOOD S/3 CABINET ANT WHITE FINISH,6,23/01/2011,7.95,17858,United Kingdom,47.7,January
563533,22470,HEART OF WICKER LARGE,2,17/08/2011,2.95,16241,United Kingdom,5.9,August
558038,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,24/06/2011,6.35,18219,United Kingdom,12.7,June
558704,23013,GLASS APOTHECARY BOTTLE TONIC,4,1/07/2011,3.95,17505,United Kingdom,15.8,July
546111,22078,RIBBON REEL LACE DESIGN,1,9/03/2011,2.1,14165,United Kingdom,2.1,March
578541,23504,PLAYING CARDS JUBILEE UNION JACK,6,24/11/2011,1.25,14277,France,7.5,November
550525,21592,RETROSPOT CIGAR BOX MATCHES,6,19/04/2011,1.25,14672,United Kingdom,7.5,April
563753,20719,WOODLAND CHARLOTTE BAG,10,19/08/2011,0.85,12513,France,8.5,August
561585,21535,RED RETROSPOT SMALL MILK JUG,6,28/07/2011,2.55,13728,United Kingdom,15.3,July
571693,22998,TRAVEL CARD WALLET KEEP CALM,24,18/10/2011,0.42,14776,United Kingdom,10.08,October
572880,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,2,26/10/2011,1.69,16415,United Kingdom,3.38,October
541265,20711,JUMBO BAG TOYS,2,16/01/2011,1.95,17609,United Kingdom,3.9,January
555649,22531,MAGIC DRAWING SLATE CIRCUS PARADE,24,6/06/2011,0.42,15386,United Kingdom,10.08,June
563112,22138,BAKING SET 9 PIECE RETROSPOT,3,12/08/2011,4.95,14849,United Kingdom,14.85,August
562108,21463,MIRRORED DISCO BALL,1,2/08/2011,5.95,17809,United Kingdom,5.95,August
551284,82582,AREA PATROLLED METAL SIGN,1,27/04/2011,2.1,15005,United Kingdom,2.1,April
561900,22602,RETROSPOT WOODEN HEART DECORATION,8,31/07/2011,0.85,16655,United Kingdom,6.8,July
541848,21354,TOAST ITS - BEST MUM,2,23/01/2011,1.25,17611,United Kingdom,2.5,January
556263,20728,LUNCH BAG CARS BLUE,3,9/06/2011,1.65,13969,United Kingdom,4.95,June
567092,22780,LIGHT GARLAND BUTTERFILES PINK,4,16/09/2011,4.25,13196,United Kingdom,17,September
579167,22674,FRENCH TOILET SIGN BLUE METAL,2,28/11/2011,1.25,16800,United Kingdom,2.5,November
542112,22666,RECIPE BOX PANTRY YELLOW DESIGN,4,25/01/2011,2.95,13168,United Kingdom,11.8,January
561607,22138,BAKING SET 9 PIECE RETROSPOT,6,28/07/2011,4.95,17389,United Kingdom,29.7,July
576079,23300,GARDENERS KNEELING PAD CUP OF TEA,5,13/11/2011,1.65,16877,United Kingdom,8.25,November
572914,22142,CHRISTMAS CRAFT WHITE FAIRY,12,26/10/2011,1.45,12948,United Kingdom,17.4,October
568699,21756,BATH BUILDING BLOCK WORD,3,28/09/2011,6.25,12352,Norway,18.75,September
577532,21615,4 LAVENDER BOTANICAL DINNER CANDLES,3,20/11/2011,1.25,16666,United Kingdom,3.75,November
569132,22580,ADVENT CALENDAR GINGHAM SACK,2,30/09/2011,5.95,17757,United Kingdom,11.9,September
572277,22867,HAND WARMER BIRD DESIGN,2,23/10/2011,2.1,16768,United Kingdom,4.2,October
543447,22858,EASTER TIN KEEPSAKE,12,8/02/2011,1.65,16265,United Kingdom,19.8,February
554065,22752,SET 7 BABUSHKA NESTING BOXES,4,22/05/2011,8.5,18287,United Kingdom,34,May
574107,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,3/11/2011,2.95,13728,United Kingdom,17.7,November
571275,22470,HEART OF WICKER LARGE,3,16/10/2011,2.95,15994,United Kingdom,8.85,October
564150,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,23/08/2011,0.85,14936,Channel Islands,10.2,August
574044,84946,ANTIQUE SILVER T-LIGHT GLASS,24,2/11/2011,1.25,16210,United Kingdom,30,November
561120,23344,JUMBO BAG 50'S CHRISTMAS,10,25/07/2011,2.08,15835,United Kingdom,20.8,July
560224,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,2,15/07/2011,1.65,14572,United Kingdom,3.3,July
553017,22921,HERB MARKER CHIVES,1,12/05/2011,0.65,12757,Portugal,0.65,May
549246,48194,DOORMAT HEARTS,10,7/04/2011,6.75,15939,United Kingdom,67.5,April
545035,85152,HAND OVER THE CHOCOLATE SIGN,12,25/02/2011,2.1,15078,United Kingdom,25.2,February
568165,23240,SET OF 4 KNICK KNACK TINS DOILY,6,25/09/2011,4.15,17131,United Kingdom,24.9,September
541813,22178,VICTORIAN GLASS HANGING T-LIGHT,24,21/01/2011,1.25,18239,United Kingdom,30,January
